"","play_id","game_id","home_team","away_team","posteam","posteam_type","defteam","side_of_field","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","goal_to_go","time","yrdln","ydstogo","ydsnet","desc","play_type","yards_gained","shotgun","no_huddle","qb_dropback","qb_kneel","qb_spike","qb_scramble","pass_length","pass_location","air_yards","yards_after_catch","run_location","run_gap","field_goal_result","kick_distance","extra_point_result","two_point_conv_result","home_timeouts_remaining","away_timeouts_remaining","timeout","timeout_team","td_team","posteam_timeouts_remaining","defteam_timeouts_remaining","total_home_score","total_away_score","posteam_score","defteam_score","score_differential","posteam_score_post","defteam_score_post","score_differential_post","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","extra_point_prob","two_point_conversion_prob","ep","epa","total_home_epa","total_away_epa","total_home_rush_epa","total_away_rush_epa","total_home_pass_epa","total_away_pass_epa","air_epa","yac_epa","comp_air_epa","comp_yac_epa","total_home_comp_air_epa","total_away_comp_air_epa","total_home_comp_yac_epa","total_away_comp_yac_epa","total_home_raw_air_epa","total_away_raw_air_epa","total_home_raw_yac_epa","total_away_raw_yac_epa","wp","def_wp","home_wp","away_wp","wpa","home_wp_post","away_wp_post","total_home_rush_wpa","total_away_rush_wpa","total_home_pass_wpa","total_away_pass_wpa","air_wpa","yac_wpa","comp_air_wpa","comp_yac_wpa","total_home_comp_air_wpa","total_away_comp_air_wpa","total_home_comp_yac_wpa","total_away_comp_yac_wpa","total_home_raw_air_wpa","total_away_raw_air_wpa","total_home_raw_yac_wpa","total_away_raw_yac_wpa","punt_blocked","first_down_rush","first_down_pass","first_down_penalty","third_down_converted","third_down_failed","fourth_down_converted","fourth_down_failed","incomplete_pass","touchback","interception","punt_inside_twenty","punt_in_endzone","punt_out_of_bounds","punt_downed","punt_fair_catch","kickoff_inside_twenty","kickoff_in_endzone","kickoff_out_of_bounds","kickoff_downed","kickoff_fair_catch","fumble_forced","fumble_not_forced","fumble_out_of_bounds","solo_tackle","safety","penalty","tackled_for_loss","fumble_lost","own_kickoff_recovery","own_kickoff_recovery_td","qb_hit","rush_attempt","pass_attempt","sack","touchdown","pass_touchdown","rush_touchdown","return_touchdown","extra_point_attempt","two_point_attempt","field_goal_attempt","kickoff_attempt","punt_attempt","fumble","complete_pass","assist_tackle","lateral_reception","lateral_rush","lateral_return","lateral_recovery","passer_player_id","passer_player_name","receiver_player_id","receiver_player_name","rusher_player_id","rusher_player_name","lateral_receiver_player_id","lateral_receiver_player_name","lateral_rusher_player_id","lateral_rusher_player_name","lateral_sack_player_id","lateral_sack_player_name","interception_player_id","interception_player_name","lateral_interception_player_id","lateral_interception_player_name","punt_returner_player_id","punt_returner_player_name","lateral_punt_returner_player_id","lateral_punt_returner_player_name","kickoff_returner_player_name","kickoff_returner_player_id","lateral_kickoff_returner_player_id","lateral_kickoff_returner_player_name","punter_player_id","punter_player_name","kicker_player_name","kicker_player_id","own_kickoff_recovery_player_id","own_kickoff_recovery_player_name","blocked_player_id","blocked_player_name","tackle_for_loss_1_player_id","tackle_for_loss_1_player_name","tackle_for_loss_2_player_id","tackle_for_loss_2_player_name","qb_hit_1_player_id","qb_hit_1_player_name","qb_hit_2_player_id","qb_hit_2_player_name","forced_fumble_player_1_team","forced_fumble_player_1_player_id","forced_fumble_player_1_player_name","forced_fumble_player_2_team","forced_fumble_player_2_player_id","forced_fumble_player_2_player_name","solo_tackle_1_team","solo_tackle_2_team","solo_tackle_1_player_id","solo_tackle_2_player_id","solo_tackle_1_player_name","solo_tackle_2_player_name","assist_tackle_1_player_id","assist_tackle_1_player_name","assist_tackle_1_team","assist_tackle_2_player_id","assist_tackle_2_player_name","assist_tackle_2_team","assist_tackle_3_player_id","assist_tackle_3_player_name","assist_tackle_3_team","assist_tackle_4_player_id","assist_tackle_4_player_name","assist_tackle_4_team","pass_defense_1_player_id","pass_defense_1_player_name","pass_defense_2_player_id","pass_defense_2_player_name","fumbled_1_team","fumbled_1_player_id","fumbled_1_player_name","fumbled_2_player_id","fumbled_2_player_name","fumbled_2_team","fumble_recovery_1_team","fumble_recovery_1_yards","fumble_recovery_1_player_id","fumble_recovery_1_player_name","fumble_recovery_2_team","fumble_recovery_2_yards","fumble_recovery_2_player_id","fumble_recovery_2_player_name","return_team","return_yards","penalty_team","penalty_player_id","penalty_player_name","penalty_yards","replay_or_challenge","replay_or_challenge_result","penalty_type","defensive_two_point_attempt","defensive_two_point_conv","defensive_extra_point_attempt","defensive_extra_point_conv"
"275","3080","2020010400","HOU","BUF","BUF","away","HOU","BUF",71,2020-01-04,613,613,613,"Half2",0,16,0,4,"2",0,"10:13","BUF 29",6,6,"(10:13) J.Allen pass short left to D.Singletary pushed ob at BUF 31 for 2 yards (Z.Cunningham).","pass",2,0,0,1,0,0,0,"short","left",-4,6,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,11,16,16,11,5,16,11,5,0.136056915633785,0.138723722080851,0.00312368962280673,0.2056963306677,0.204246009621409,0.00329599093083755,0.308857341442611,0,0,0.91903854066211,-0.425567952413003,-7.00052511856593,7.00052511856593,1.07644923448024,-1.07644923448024,-11.415085293602,11.415085293602,-1.15553549470155,0.729967542288547,-1.15553549470155,0.729967542288547,5.77043037115677,-5.77043037115677,-15.1838351530624,15.1838351530624,1.20233466681629,-1.20233466681629,-9.44471564012941,9.44471564012941,0.716600421970266,0.283399578029734,0.283399578029734,0.716600421970266,-0.0134443609317475,0.296843938961481,0.703156061038519,-0.0757183683395782,0.0757183683395782,-0.277940486715265,0.277940486715265,-0.0468490139524292,0.0334046530206817,-0.0468490139524292,0.0334046530206817,0.178114307849639,-0.178114307849639,-0.385809657844281,0.385809657844281,0.16873459281386,-0.16873459281386,-0.328057257229861,0.328057257229861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0034857","J.Allen","00-0035250","D.Singletary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOU",NA,"00-0033547",NA,"Z.Cunningham",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"276","3116","2020010400","HOU","BUF","BUF","away","HOU","BUF",69,2020-01-04,580,580,580,"Half2",0,16,0,4,"3",0,"09:40","BUF 31",4,6,"(9:40) (Shotgun) J.Allen pass incomplete short middle to D.Williams [W.Mercilus].","pass",0,1,0,1,0,0,0,"short","middle",8,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,11,16,16,11,5,16,11,5,0.148693101416277,0.154565132611211,0.00342112843401271,0.226383708666599,0.175847088169216,0.00329518916189635,0.287794651540788,0,0,0.493470588249108,-1.57951368659832,-5.42101143196762,5.42101143196762,1.07644923448024,-1.07644923448024,-9.83557160700367,9.83557160700367,2.08539469447284,-3.66490838107116,0,0,5.77043037115677,-5.77043037115677,-15.1838351530624,15.1838351530624,-0.883060027656545,0.883060027656545,-5.77980725905825,5.77980725905825,0.703156061038519,0.296843938961481,0.296843938961481,0.703156061038519,-0.0659736648626511,0.362817603824132,0.637182396175868,-0.0757183683395782,0.0757183683395782,-0.211966821852614,0.211966821852614,0.0802370033780467,-0.146210668240698,0,0,0.178114307849639,-0.178114307849639,-0.385809657844281,0.385809657844281,0.0884975894358132,-0.0884975894358132,-0.181846588989163,0.181846588989163,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00-0034857","J.Allen","00-0032945","D.Williams",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0029643","W.Mercilus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"277","3138","2020010400","HOU","BUF","BUF","away","HOU","BUF",69,2020-01-04,576,576,576,"Half2",0,16,0,4,"4",0,"09:36","BUF 31",4,6,"(9:36) C.Bojorquez punts 43 yards to HOU 26, Center-R.Ferguson, fair catch by D.Carter. Punt Hangtime: 4.25s","punt",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,3,3,0,NA,NA,3,3,11,16,16,11,5,16,11,5,0.164731032708013,0.214076825127366,0.00412705797596682,0.309998635890339,0.0982766242779856,0.00438533935181359,0.204404484668516,0,0,-1.08604309834921,0.0130045978743223,-5.43401602984194,5.43401602984194,1.07644923448024,-1.07644923448024,-9.83557160700367,9.83557160700367,NA,NA,0,0,5.77043037115677,-5.77043037115677,-15.1838351530624,15.1838351530624,-0.883060027656545,0.883060027656545,-5.77980725905825,5.77980725905825,0.637182396175868,0.362817603824132,0.362817603824132,0.637182396175868,0.0431567554641819,0.319660848359951,0.680339151640049,-0.0757183683395782,0.0757183683395782,-0.211966821852614,0.211966821852614,NA,NA,0,0,0.178114307849639,-0.178114307849639,-0.385809657844281,0.385809657844281,0.0884975894358132,-0.0884975894358132,-0.181846588989163,0.181846588989163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0031763","D.Carter",NA,NA,NA,NA,NA,NA,"00-0034721","C.Bojorquez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"278","3157","2020010400","HOU","BUF","HOU","home","BUF","HOU",74,2020-01-04,569,569,569,"Half2",0,17,0,4,"1",0,"09:29","HOU 26",10,74,"(9:29) (Shotgun) D.Watson left end ran ob at HOU 31 for 5 yards (M.Milano).","run",5,1,0,0,0,0,0,NA,NA,NA,NA,"left","end",NA,NA,NA,NA,3,3,0,NA,NA,3,3,11,16,11,16,-5,11,16,-5,0.160157765810537,0.127615060400891,0.00322183471494112,0.190339274750192,0.205342207831519,0.00291826891584215,0.310405587576078,0,0,1.07303850047489,0.0639531970327736,-5.37006283280916,5.37006283280916,1.14040243151302,-1.14040243151302,-9.83557160700367,9.83557160700367,NA,NA,0,0,5.77043037115677,-5.77043037115677,-15.1838351530624,15.1838351530624,-0.883060027656545,0.883060027656545,-5.77980725905825,5.77980725905825,0.319660848359951,0.680339151640049,0.319660848359951,0.680339151640049,0.000956817209569527,0.32061766556952,0.67938233443048,-0.0747615511300087,0.0747615511300087,-0.211966821852614,0.211966821852614,NA,NA,0,0,0.178114307849639,-0.178114307849639,-0.385809657844281,0.385809657844281,0.0884975894358132,-0.0884975894358132,-0.181846588989163,0.181846588989163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0033537","D.Watson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BUF",NA,"00-0033571",NA,"M.Milano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"279","3187","2020010400","HOU","BUF","HOU","home","BUF","HOU",69,2020-01-04,536,536,536,"Half2",0,17,0,4,"2",0,"08:56","HOU 31",5,74,"(8:56) D.Watson pass deep left to D.Hopkins to BUF 28 for 41 yards (T.White) [S.Lawson].","pass",41,0,0,1,0,0,0,"deep","left",35,6,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,11,16,11,16,-5,11,16,-5,0.170972753593278,0.124711946952848,0.00247156966301633,0.183737578970082,0.202207406821247,0.00313593959552627,0.312762804404003,0,0,1.13699169750766,2.8298209436707,-2.54024188913846,2.54024188913846,1.14040243151302,-1.14040243151302,-7.00575066333297,7.00575066333297,2.91255436146971,-0.0827334177990071,2.91255436146971,-0.0827334177990071,8.68298473262647,-8.68298473262647,-15.2665685708614,15.2665685708614,2.02949433381316,-2.02949433381316,-5.86254067685726,5.86254067685726,0.32061766556952,0.67938233443048,0.32061766556952,0.67938233443048,0.117158568519789,0.437776234089309,0.562223765910691,-0.0747615511300087,0.0747615511300087,-0.0948082533328245,0.0948082533328245,0.119868724260631,-0.0027101557408421,0.119868724260631,-0.0027101557408421,0.297983032110271,-0.297983032110271,-0.388519813585124,0.388519813585124,0.208366313696444,-0.208366313696444,-0.184556744730005,0.184556744730005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0033537","D.Watson","00-0030564","D.Hopkins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0033096","S.Lawson",NA,NA,NA,NA,NA,NA,NA,NA,"BUF",NA,"00-0033884",NA,"T.White",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"280","3211","2020010400","HOU","BUF","HOU","home","BUF","BUF",28,2020-01-04,474,474,474,"Half2",0,17,0,4,"1",0,"07:54","BUF 28",10,74,"(7:54) (Shotgun) D.Watson scrambles up the middle to BUF 27 for 1 yard (L.Alexander). PENALTY on BUF-S.Neal, Defensive Holding, 5 yards, enforced at BUF 27.","run",1,1,0,1,0,0,1,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,11,16,11,16,-5,11,16,-5,0.0742830032289123,0.0374235688455676,5.85807232641717e-05,0.0552429145318922,0.338107024015631,0.00252290434903683,0.492362004305696,0,0,3.96681264117836,0.202758060643031,-2.33748382849543,2.33748382849543,1.34316049215605,-1.34316049215605,-7.00575066333297,7.00575066333297,NA,NA,0,0,8.68298473262647,-8.68298473262647,-15.2665685708614,15.2665685708614,2.02949433381316,-2.02949433381316,-5.86254067685726,5.86254067685726,0.437776234089309,0.562223765910691,0.437776234089309,0.562223765910691,0.00910708134486532,0.446883315434175,0.553116684565826,-0.0656544697851434,0.0656544697851434,-0.0948082533328245,0.0948082533328245,NA,NA,0,0,0.297983032110271,-0.297983032110271,-0.388519813585124,0.388519813585124,0.208366313696444,-0.208366313696444,-0.184556744730005,0.184556744730005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0033537","D.Watson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BUF",NA,"00-0023259",NA,"L.Alexander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"BUF","00-0034391","S.Neal",5,0,NA,"Defensive Holding",0,0,0,0
"281","3243","2020010400","HOU","BUF","HOU","home","BUF","BUF",22,2020-01-04,444,444,444,"Half2",0,17,0,4,"1",0,"07:24","BUF 22",10,74,"(7:24) (Shotgun) D.Watson scrambles up the middle to BUF 17 for 5 yards (T.Edmunds).","run",5,1,0,1,0,0,1,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,11,16,11,16,-5,11,16,-5,0.0695030075300666,0.0307065623282415,3.34362103886708e-05,0.0452362592626402,0.347829309470754,0.00238336574645015,0.504308059451459,0,0,4.16957070182139,-0.110241173011029,-2.44772500150646,2.44772500150646,1.23291931914502,-1.23291931914502,-7.00575066333297,7.00575066333297,NA,NA,0,0,8.68298473262647,-8.68298473262647,-15.2665685708614,15.2665685708614,2.02949433381316,-2.02949433381316,-5.86254067685726,5.86254067685726,0.446883315434175,0.553116684565826,0.446883315434175,0.553116684565826,-0.00429064731747608,0.442592668116698,0.557407331883302,-0.0699451171026195,0.0699451171026195,-0.0948082533328245,0.0948082533328245,NA,NA,0,0,0.297983032110271,-0.297983032110271,-0.388519813585124,0.388519813585124,0.208366313696444,-0.208366313696444,-0.184556744730005,0.184556744730005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0033537","D.Watson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BUF",NA,"00-0034673",NA,"T.Edmunds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"282","3264","2020010400","HOU","BUF","HOU","home","BUF","BUF",17,2020-01-04,400,400,400,"Half2",0,17,0,4,"2",0,"06:40","BUF 17",5,74,"(6:40) C.Hyde right tackle to BUF 15 for 2 yards (T.Edmunds).","run",2,0,0,0,0,0,0,NA,NA,NA,NA,"right","tackle",NA,NA,NA,NA,3,3,0,NA,NA,3,3,11,16,11,16,-5,11,16,-5,0.0753403207852103,0.0277713813373527,4.48259653013014e-05,0.0411742676794423,0.386838793214309,0.00227521165250003,0.466555199365885,0,0,4.05932952881036,-0.506676195250714,-2.95440119675717,2.95440119675717,0.726243123894307,-0.726243123894307,-7.00575066333297,7.00575066333297,NA,NA,0,0,8.68298473262647,-8.68298473262647,-15.2665685708614,15.2665685708614,2.02949433381316,-2.02949433381316,-5.86254067685726,5.86254067685726,0.442592668116698,0.557407331883301,0.442592668116698,0.557407331883301,-0.0237683008438799,0.418824367272819,0.581175632727181,-0.0937134179464994,0.0937134179464994,-0.0948082533328245,0.0948082533328245,NA,NA,0,0,0.297983032110271,-0.297983032110271,-0.388519813585124,0.388519813585124,0.208366313696444,-0.208366313696444,-0.184556744730005,0.184556744730005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0031045","C.Hyde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BUF",NA,"00-0034673",NA,"T.Edmunds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"283","3285","2020010400","HOU","BUF","HOU","home","BUF","BUF",15,2020-01-04,357,357,357,"Half2",0,17,0,4,"3",0,"05:57","BUF 15",3,74,"(5:57) (Shotgun) D.Watson pass short left to D.Fells to BUF 1 for 14 yards (J.Poyer; M.Milano).","pass",14,1,0,1,0,0,0,"short","left",10,4,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,11,16,11,16,-5,11,16,-5,0.0915204065834399,0.0286269230052556,6.31969026587879e-05,0.0442505687119669,0.472092758146353,0.00239736472536697,0.361048781924958,0,0,3.55265333355965,2.81003540462173,-0.144365792135445,0.144365792135445,0.726243123894307,-0.726243123894307,-4.19571525871124,4.19571525871124,2.3082915718596,0.501743832762131,2.3082915718596,0.501743832762131,10.9912763044861,-10.9912763044861,-14.7648247380993,14.7648247380993,4.33778590567276,-4.33778590567276,-5.36079684409513,5.36079684409513,0.418824367272819,0.581175632727181,0.418824367272819,0.581175632727181,0.139157297573775,0.557981664846594,0.442018335153406,-0.0937134179464994,0.0937134179464994,0.044349044240951,-0.044349044240951,0.10948993911265,0.0296673584611252,0.10948993911265,0.0296673584611252,0.407472971222921,-0.407472971222921,-0.358852455123998,0.358852455123998,0.317856252809095,-0.317856252809095,-0.15488938626888,0.15488938626888,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"00-0033537","D.Watson","00-0029738","D.Fells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0030114","J.Poyer","BUF","00-0033571","M.Milano","BUF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"284","3315","2020010400","HOU","BUF","HOU","home","BUF","BUF",1,2020-01-04,310,310,310,"Half2",0,17,0,4,"1",1,"05:10","BUF 1",1,74,"(5:10) R.Johnson reported in as eligible.  D.Watson FUMBLES (Aborted) at BUF 8, recovered by HOU-C.Hyde at BUF 7. C.Hyde pushed ob at BUF 5 for 2 yards (M.Milano).","run",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,11,16,11,16,-5,11,16,-5,0.0260048854759096,0.00664631777969171,6.33612776356327e-05,0.0089145442027281,0.0632303406653884,0.00210373053837382,0.893036820060273,0,0,6.36268873818138,-1.33259236384869,-1.47695815598414,1.47695815598414,-0.606349239954383,0.606349239954383,-4.19571525871124,4.19571525871124,NA,NA,0,0,10.9912763044861,-10.9912763044861,-14.7648247380993,14.7648247380993,4.33778590567276,-4.33778590567276,-5.36079684409513,5.36079684409513,0.557981664846594,0.442018335153406,0.557981664846594,0.442018335153406,-0.0651091902371361,0.492872474609458,0.507127525390542,-0.158822608183635,0.158822608183635,0.044349044240951,-0.044349044240951,NA,NA,0,0,0.407472971222921,-0.407472971222921,-0.358852455123998,0.358852455123998,0.317856252809095,-0.317856252809095,-0.15488938626888,0.15488938626888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,"00-0033537","D.Watson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0033571","M.Milano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BUF",NA,"00-0033571",NA,"M.Milano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOU","00-0033537","D.Watson",NA,NA,NA,"HOU",0,"00-0031045","C.Hyde",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"285","3354","2020010400","HOU","BUF","HOU","home","BUF","BUF",5,2020-01-04,282,282,282,"Half2",0,17,1,4,"2",1,"04:42","BUF 5",5,74,"(4:42) D.Watson pass short right to C.Hyde for 5 yards, TOUCHDOWN.","pass",5,0,0,1,0,0,0,"short","right",0,5,NA,NA,NA,NA,NA,NA,3,3,0,NA,"HOU",3,3,17,16,11,16,-5,17,16,1,0.0567361376357939,0.0122771054640127,2.79295482720154e-05,0.0145114693424562,0.309177305275211,0.0019716899493896,0.605298362784865,0,0,5.03009637433269,1.96990362566731,0.492945469683175,-0.492945469683175,-0.606349239954383,0.606349239954383,-2.22581163304393,2.22581163304393,-0.747750769919215,2.71765439558653,-0.747750769919215,2.71765439558653,10.2435255345669,-10.2435255345669,-12.0471703425128,12.0471703425128,3.59003513575355,-3.59003513575355,-2.6431424485086,2.6431424485086,0.492872474609458,0.507127525390542,0.492872474609458,0.507127525390542,0.101195607302676,0.594068081912134,0.405931918087866,-0.158822608183635,0.158822608183635,0.145544651543627,-0.145544651543627,-0.0393047018628319,0.140500309165508,-0.0393047018628319,0.140500309165508,0.368168269360089,-0.368168269360089,-0.21835214595849,0.21835214595849,0.278551550946263,-0.278551550946263,-0.014389077103372,0.014389077103372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"00-0033537","D.Watson","00-0031045","C.Hyde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
